index,Achnanthes;spp.,Actinoptychus;spp.,Ameba;spp.,Amphidinium;spp.,Asterionella;glacialis,Asterionella;spp.,Asteromphalus;spp.,Atecados;XXX,Centrica;XXX,Cerataulina;pelagica,Cerataulina;spp.,Ceratium;fusus,Ceratium;spp.,Chaetoceros;convolutus,Chaetoceros;criophilus,Chaetoceros;curvisetus,Chaetoceros;debilis,Chaetoceros;decipiens,Chaetoceros;didymus,Chaetoceros;radicans,Chaetoceros;spp.,Ciliados;spp.,Cistos;XXX,Climacodium;spp.,Cloroficea;coccoide,Cocconeis;spp.,Cochlodinium;spp.,Corethron;hystrix,Corethron;spp.,Coscinodiscus;spp.,Criptoficeas;XXX,Cylindrotheca;closterium,Dactyliosolen;spp.,Detonula;pumila,Detonula;spp.,Dictyocha;speculum,Dinophysis;acuminata,Dinophysis;rotundatum,Dinophysis;spp.,Diploneis;spp.,Diplopsalis;grupo,Diplopsalis;spp.,Ditylum;brightwellii,Ebria;XXX,Eucampia;spp.,Eucampia;zodiacus,Euglenophyta;XXX,Fitoflagelado;XXX,Flagelado;XXX,Gonyaulax;spp.,Grammatophora;marina,Grammatophora;spp.,Guinardia;delicatula,Guinardia;spp.,Gymnodinium;spp.,Gyrodinium;spp.,Gyrosigma;spp.,Heterocapsa;spp.,Katodinium;spp.,Lauderia;spp.,Lepidodinium;aff;chlorophorum,Leptocylindrus;danicus,Leptocylindrus;minimus,Lichmophora;abbreviata,Lichmophora;spp.,Melosira;spp.,Melosira;varians,Mesodinium;rubrum,Nanoplancton;spp.,Nauplio;spp.,Navicula;spp.,Nitzschia;longissima,Nitzschia;spp.,Odontella;aurita,Oxitoxum;spp.,Pennadas;XXX,Phaeocystis(colonias);spp.,Pleurosigma;spp.,Primneceoficeas;XXX,Prorocentrum;spp.,Protoperidinium;pellucidum,Protoperidinium;spp.,Protozoos;spp.,Pseudo-Nitzschia;australis,Pseudo-Nitzschia;delicatissima,Pseudo-Nitzschia;spp.,Pseudochattonella;cf.verruculosa(>10um),Pyrocystis;spp.,Rhabdonema;spp.,Rhizosolenia;aff.setigera,Rhizosolenia;delicatula,Rhizosolenia;spp.,Rhizosolenia;stolterforthii,Scrippsiella;spp.,Skeletonema;costatum,Skeletonema;spp.,Stephanopyxis;spp.,Stephanopyxis;turris,Tecados;XXX,Thalassionema;nitzschioides,Thalassiosira;decipiens,Thalassiosira;minima,Thalassiosira;rotula,Thalassiosira;spp.,Thalassiotrix;frauenfeldii,Thalassiotrix;spp.,Tintinidos;spp.,Torodinium;spp.
2017/04/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.28395561,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.309205746,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.111431437,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.051980939,-0.058334401,-0.306173263,-0.117447798,-0.094132357,0.033251899,-0.068933689,0.089026214,-0.106922282,-0.017762887,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.114029164,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.104109844,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.117947535,-0.207041967,-0.251574218,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.34758899,-0.101912448,-0.111478542,-0.180776007,-0.178179758,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,0.669306529,-0.355505897,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.310713689,-0.151956182,-0.121293958,-0.238289203,6.853972704
2017/05/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.164631417,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,0.141255148,0.153775668,-0.107419101,0.244679019,-0.125253122,0.636737037,-0.08624063,-0.016213693,-0.145515979,-0.038861493,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.17442526,0.170152402,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.094087729,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,1.75032013,-0.331051476,-0.115045306,0.439247969,-0.13108295,-0.200900416,-0.051809015,-0.034721858,-0.306173263,-0.117447798,-0.094132357,0.100539222,-0.06248061,0.020875366,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.120532962,-0.120531547,-0.198186505,-0.220108964,-0.21150647,-0.085306426,-0.070265192,-0.095754106,-0.225210697,-0.085721275,0.740434881,-0.209991459,0.317850352,-0.207041967,-0.153974867,-0.070981797,2.779557589,-0.068353048,-0.095493748,-0.202268101,-0.127367143,-0.101912448,-0.111478542,-0.180776007,-0.12748284,-0.05221669,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,0.057429353,-0.264343114,0.080561899,-0.188668509,-0.047999271,-0.224540743,-0.218754153,-0.120921906,-0.100681083,0.96521091,-0.252316908,-0.151956182,-0.121293958,0.193092269,7.696980358
2017/05/21,-0.054024469,-0.094913243,0.151189142,-0.175859108,-0.11522706,-0.099767197,-0.137038215,1.166918106,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.049876535,-0.204719826,-0.107419101,-0.061039037,-0.125253122,-0.045757568,-0.08624063,-0.283994053,0.166941872,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.708587106,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.111431437,1.179952914,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,1.212108216,0.029436992,-0.115045306,-0.067589967,0.07453013,-0.200900416,-0.051742155,0.030212634,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.061875634,0.008321262,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.129293904,-0.198186505,-0.205558477,-0.172775229,-0.085306426,-0.069759779,0.171938428,-0.225210697,-0.120993807,2.091787948,-0.209991459,-0.246123384,0.456416221,-0.101090636,-0.070981797,-0.343511689,0.018125873,-0.095493748,-0.202268101,0.045664308,-0.101912448,-0.105310419,-0.180776007,-0.150876996,-0.051335221,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,0.039432966,-0.348092984,-0.151791418,-0.188668509,-0.032791579,-0.224540743,-0.227692469,-0.120921906,-0.100681083,0.099053763,-0.270797251,-0.151956182,-0.121293958,-0.238289203,1.23392168
2017/06/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.341207117,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.305808426,-0.161853645,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.147353245,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.1078152,-0.145769598,-0.200900416,-0.051758074,-0.058334401,-0.112844163,-0.117447798,-0.094132357,-0.07889364,-0.068037428,0.07109178,-0.106922282,-0.036344099,-0.102713986,-0.091115427,-0.121904016,-0.124927466,-0.137642153,-0.198186505,-0.262143703,-0.1770787,-0.085306426,-0.072286843,-0.103979081,-0.225210697,-0.124332359,-0.160467164,-0.209991459,0.209612968,-0.207041967,-0.262561908,-0.070981797,-0.343511689,-0.065950855,-0.095493748,-0.202268101,-0.469934461,-0.101912448,-0.111478542,-0.180776007,-0.191016846,-0.040928987,-0.215399346,7.163718714,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.190520875,-0.354664412,-0.159540189,-0.188668509,-0.047576835,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.307859226,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/06/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,0.512271162,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.312960679,-0.170022478,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.21802468,-0.166203762,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.140337618,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.047858608,-0.200900416,-0.051312343,-0.058334401,-0.306173263,-0.117447798,-0.094132357,-0.07889364,-0.068933689,0.035222913,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.12962431,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.100971539,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.400022763,-0.101912448,-0.111478542,-0.180776007,-0.185268896,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.159296133,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.289995815,-0.151956182,-0.121293958,-0.238289203,1.702259265
2017/07/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.312960679,0.240461366,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,0.04401884,-0.190159297,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,0.056171819,-0.200900416,-0.051885425,-0.058334401,-0.227084085,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.072383689,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.135439449,4.182961693,-0.27831091,0.020880973,-0.085306426,-0.072286843,-0.102712317,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.275221638,-0.070981797,0.632447461,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.099142297,-0.180776007,-0.190825247,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.354992448,-0.161065538,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.073023362,-0.144248806,-0.308227544,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/07/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.312960679,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.190159297,-0.183536782,-0.150013152,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.051742155,-0.058334401,-0.147994908,-0.117447798,-0.094132357,-0.07889364,-0.068933689,-0.036514822,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12155996,-0.124927466,-0.131672825,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.067232716,-0.103153642,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.268772342,0.621856711,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.189675657,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.355505897,-0.159784245,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.097223868,-0.144248806,-0.308780021,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/08/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.39243215,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,0.051348384,-0.094570465,-0.107191453,-0.125253122,-0.053867485,-0.08624063,-0.309895428,-0.208532689,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.046076561,-0.174208722,-0.183536782,-0.176966408,-0.088622261,-0.168077708,-0.139696072,-0.148596527,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.197494416,-0.331051476,-0.115045306,-0.16632463,-0.030374503,-0.200900416,-0.051121316,-0.058334401,-0.238382539,-0.117447798,-0.094132357,-0.07889364,-0.06605285,-0.062135442,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.135666013,1.053570123,-0.27831091,0.098343453,-0.085306426,-0.072286843,-0.10247064,-0.225210697,-0.119314162,-0.160467164,-0.209991459,1.328608475,-0.207041967,-0.266622577,-0.070981797,0.771870196,-0.089972778,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.189100862,-0.052437057,-0.215399346,1.703268655,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.354295625,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.138309308,-0.120921906,-0.08981555,-0.005218767,-0.300571796,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/08/21,-0.054024469,-0.094913243,0.004967945,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.36983287,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,0.150410194,-0.022300663,-0.125253122,-0.064680709,-0.08624063,-0.309920971,-0.194528976,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.134332284,-0.183536782,-0.176966408,-0.088622261,-0.147909717,-0.139696072,-0.111431437,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.133421569,-0.331051476,-0.115045306,-0.16632463,-0.109052977,-0.200900416,-0.047842012,-0.058334401,0.221087918,-0.117447798,-0.094132357,-0.07889364,-0.06086734,-0.048471111,-0.106922282,-0.038202221,-0.102713986,-0.091115427,-0.120734226,-0.124927466,-0.135307286,-0.198186505,0.085451253,-0.134043989,-0.085306426,-0.072286843,-0.10033407,-0.225210697,-0.127961221,-0.160467164,-0.209991459,0.651107559,-0.207041967,-0.261606457,-0.070981797,2.259046043,0.072175198,-0.095493748,-0.202268101,-0.400022763,-0.101912448,-0.111478542,-0.180776007,-0.181628528,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.170524889,-0.354906873,-0.161492635,-0.188668509,-0.047999271,-0.224540743,0.468751325,-0.120921906,0.027235877,0.245035305,-0.291653245,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/09/07,-0.04694144,-0.094913243,0.019590065,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.294803264,-0.116496188,-0.06226948,-0.076409146,-0.131144227,0.326374343,4.764821564,-0.204719826,12.87278692,5.351026869,-0.125253122,0.429844033,-0.08624063,4.793104419,-0.204331575,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,0.21802468,1.683755137,0.189464391,-0.183536782,0.265066993,-0.088622261,-0.168077708,-0.139696072,2.091219545,0.86382798,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,5.996214117,1.687683944,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.052038247,-0.058334401,-0.053087896,-0.117447798,-0.046118478,-0.07889364,-0.061673975,0.049570459,5.937492384,-0.040060342,-0.102713986,-0.091115427,-0.118958897,-0.124927466,-0.017603585,1.554272774,-0.249209937,0.542461676,-0.085306426,-0.066221891,-0.104109844,-0.225210697,-0.119164861,13.35306351,-0.209991459,-0.143582705,-0.207041967,-0.26576267,-0.028345581,5.121859548,2.309817271,-0.095493748,0.203935936,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.035055805,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,-0.275587637,-0.156806764,3.677887708,0.722270331,-0.224540743,12.03567717,-0.120921906,6.090499799,12.13766489,1.67096479,-0.080048652,-0.121293958,-0.238289203,-0.171091077
2017/09/21,-0.054024469,-0.016179114,-0.024276294,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.373448755,-0.116496188,-0.06226948,-0.076409146,-0.079837523,-0.142862423,0.123052131,0.476421613,0.732624719,12.6766943,1.020287843,7.76697642,0.034479575,2.311308312,-0.160219878,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,0.758775687,-0.134332284,-0.183536782,-0.09610664,-0.007944918,-0.168077708,-0.139696072,0.408879818,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,2.946346605,-0.331051476,-0.115045306,-0.16632463,-0.116396301,-0.200900416,-0.041722769,-0.058334401,0.057636952,-0.117447798,0.205432496,-0.056464532,-0.068933689,0.08185244,-0.106922282,-0.038945469,-0.102713986,-0.091115427,-0.120321359,-0.12382884,-0.131633176,-0.198186505,-0.27831091,0.38237255,-0.085306426,-0.070265192,-0.102138596,-0.225210697,-0.127787035,-0.160467164,-0.209991459,-0.041042025,-0.207041967,-0.271352061,-0.070981797,0.437255631,-0.046733318,-0.095493748,0.813241993,-0.190287671,-0.101912448,-0.111478542,-0.180776007,-0.178294717,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.158527297,-0.121886826,0.101648319,-0.015539127,0.283908608,-0.224540743,2.464975245,-0.120921906,1.296725278,3.904305946,0.066185878,0.274352751,-0.121293958,-0.238289203,0.109911475
2017/10/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.378872582,-0.116496188,-0.06226948,-0.076409146,-0.002877469,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.078832739,-0.125253122,-0.064680709,-0.08624063,-0.265755808,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.149897139,-0.166203762,-0.078505271,-0.183536782,-0.156751466,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.058669914,-0.331051476,-0.110842363,-0.16632463,-0.145769598,-0.200900416,-0.051646641,-0.058334401,-0.147994908,-0.117447798,0.106795288,-0.02282087,-0.068933689,-6.46E-04,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.137818369,-0.198186505,-0.27831091,-0.21150647,-0.085306426,-0.072286843,-0.099255278,-0.225210697,2.72040459,-0.160467164,-0.209991459,-0.117947535,-0.207041967,-0.261785604,-0.070981797,-0.343511689,-0.089972778,-0.095493748,-0.202268101,-0.42623965,-0.101912448,-0.111478542,-0.180776007,-0.192549632,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.230512847,0.125723716,0.150837764,-0.188668509,-0.028989656,-0.224540743,-0.227692469,-0.120921906,-0.033265388,0.561328645,-0.258366527,-0.062071769,-0.121293958,-0.238289203,-0.171091077
2017/10/21,-0.054024469,-0.094913243,-0.024276294,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.259548389,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.089431011,-0.107191453,-0.125253122,-0.064680709,-0.06419607,-0.308562043,-0.211683524,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.167828492,-0.183536782,-0.147317827,-0.045180615,-0.168077708,-0.139696072,0.582316904,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,1.255097782,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.051656193,-0.058334401,-0.274537592,-0.117447798,-0.052381158,-0.07889364,-0.068933689,0.013701592,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.1220554,-0.124927466,-0.13750118,0.239928315,-0.27831091,-0.180521477,-0.085306426,-0.064200241,-0.087898536,-0.225210697,-0.129877259,-0.160467164,-0.209991459,-0.169217874,0.058341308,-0.253509007,-0.070981797,3.950708569,-0.089972778,-0.095493748,0.203935936,-0.284668463,-0.101912448,-0.111478542,-0.180776007,-0.191744919,-0.052326874,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.122534522,0.675306162,8.861518437,-0.188668509,-0.030130232,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.105320395,-0.30784081,-0.151956182,-0.121293958,-0.238289203,0.109911475
2017/11/07,-0.054024469,-0.094913243,-0.013309705,-0.175859108,-0.11522706,-0.099767197,0.247556706,0.014354874,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.311619632,-0.209845537,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.176202544,-0.183536782,-0.119690739,0.155736999,-0.168077708,-0.139696072,0.473918725,0.38964058,0.376351775,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.150807242,-0.098233532,0.113423582,-0.090694666,-0.200900416,-0.051431735,-0.058334401,-0.147994908,-0.117447798,0.258143384,-0.07889364,-0.068933689,-0.005129563,-0.106922282,-0.026124432,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.135835935,-0.198186505,-0.27831091,-0.185685643,-0.085306426,-0.069759779,-0.097526758,-0.225210697,-0.130138537,-0.160467164,-0.209991459,-0.085903573,-0.207041967,-0.219059016,-0.070981797,2.58436576,-0.076460446,-0.095493748,-0.202268101,-0.150962341,-0.101912448,-0.087577066,-0.180776007,-0.191400042,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,0.804279436,0.295707262,0.986881384,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.059820232,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/11/21,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.378872582,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,0.324295068,0.025149211,-0.125253122,-0.064680709,-0.08624063,-0.280775539,-0.17308579,-0.074941644,-0.132459945,-0.06190118,-0.288250359,0.789184877,-0.272537745,-0.166203762,-0.162245791,-0.183536782,-0.176966408,0.016103136,-0.168077708,-0.139696072,-0.19814998,1.57510908,6.616647249,-0.1241152,-0.138720218,-0.210689868,0.042470792,-0.282924878,1.110902395,-0.041493792,-0.16632463,-0.145769598,-0.200900416,-0.005131473,-0.058334401,-0.306173263,-0.117447798,-0.058904783,-0.07889364,-0.068429542,0.026255696,-0.106922282,-0.038666751,-0.102713986,-0.091115427,-0.122024435,-0.124927466,-0.137818369,0.34945702,-0.27831091,-0.21150647,-0.085306426,-0.068496248,-0.052622023,-0.225210697,-0.124259782,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.27199699,-0.070981797,0.144467886,-0.049435784,-0.047008838,3.098139703,-0.150962341,-0.101912448,-0.111478542,-0.180776007,-0.159642619,-0.052437057,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,0.039432966,-0.351847576,1.229259292,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.250355615,-0.151956182,-0.121293958,-0.238289203,-0.171091077
2017/12/07,-0.054024469,-0.094913243,-0.068142653,-0.175859108,-0.11522706,-0.099767197,-0.137038215,-0.247796763,-0.116496188,-0.06226948,-0.076409146,-0.131144227,-0.142862423,-0.186399165,-0.204719826,-0.107419101,-0.107191453,-0.125253122,-0.064680709,-0.08624063,-0.305987232,-0.219035474,-0.074941644,-0.132459945,-0.06190118,-0.288250359,-0.176611253,-0.272537745,-0.166203762,-0.171550293,-0.183536782,-0.172474199,-0.088622261,-0.168077708,-0.139696072,-0.19814998,-0.400671753,-0.247677772,-0.1241152,-0.138720218,-0.210689868,-0.222847048,-0.282924878,-0.331051476,-0.115045306,-0.16632463,-0.145769598,-0.200900416,-0.050102503,-0.058334401,-0.279810203,-0.117447798,-0.081954924,-0.07889364,-0.068933689,-0.072383689,-0.106922282,-0.040060342,-0.102713986,-0.091115427,-0.12217926,-0.124927466,-0.133589177,-0.198186505,-0.254060099,-0.21150647,-0.085306426,-0.072286843,0.144993135,-0.225210697,-0.128396684,-0.160467164,-0.209991459,-0.246123384,-0.207041967,-0.115064112,-0.070981797,-0.343511689,0.342421825,-0.095493748,-0.202268101,-0.504890309,-0.101912448,-0.111478542,-0.180776007,-0.184502503,-0.052253418,-0.215399346,-0.186887135,-0.275152965,-0.225693664,-0.091125796,-0.129401116,-0.170524889,-0.355420322,-0.161492635,-0.188668509,-0.047999271,-0.224540743,-0.227692469,-0.120921906,-0.100681083,-0.144248806,-0.308043385,-0.151956182,-0.121293958,-0.238289203,-0.171091077
